Brand,Model,Fuel,Transmission,Selling_Price,Trim
Seat,Leon,Gasoline,Automatic,280000,Xcellence DSG
Seat,Leon,Gasoline,Automatic,295000,Xcellence Plus DSG
Seat,Leon,Gasoline,Automatic,308000,FR DSG
Seat,Leon,Gasoline,Automatic,315000,Cupra DSG
Skoda,Fabia,Gasoline,Manual,165000,Active
Skoda,Fabia,Gasoline,Manual,172000,Active Plus
Skoda,Fabia,Gasoline,Automatic,178000,Ambition
Skoda,Fabia,Gasoline,Automatic,185000,Ambition Plus
Skoda,Fabia,Gasoline,Automatic,190000,Style
Skoda,Fabia,Gasoline,Automatic,202000,Style Plus
Skoda,Fabia,Gasoline,Automatic,210000,Monte Carlo
Skoda,Fabia,Gasoline,Automatic,215000,Monte Carlo Plus
Skoda,Karoq,Gasoline,Automatic,345000,Active
Skoda,Karoq,Gasoline,Automatic,362000,Ambition
Skoda,Karoq,Diesel,Automatic,375000,Ambition TDI
Skoda,Karoq,Diesel,Automatic,390000,Style TDI
Skoda,Karoq,Diesel,Automatic,410000,Style Plus TDI
Skoda,Karoq,Diesel,Automatic,428000,L&K TDI
Skoda,Karoq,Diesel,Automatic,435000,Sportline TDI
Skoda,Kodiaq,Diesel,Automatic,445000,Active TDI 7 Places
Skoda,Kodiaq,Diesel,Automatic,468000,Ambition TDI 7 Places
Skoda,Kodiaq,Diesel,Automatic,485000,Style TDI 7 Places
Skoda,Kodiaq,Diesel,Automatic,500000,Style Plus TDI 7 Places
Skoda,Kodiaq,Diesel,Automatic,525000,L&K TDI 7 Places
Skoda,Kodiaq,Diesel,Automatic,545000,Sportline TDI 7 Places
Skoda,Kodiaq,Diesel,Automatic,555000,RS TDI 7 Places
Skoda,Octavia,Gasoline,Automatic,255000,Active
Skoda,Octavia,Gasoline,Automatic,268000,Ambition
Skoda,Octavia,Diesel,Automatic,278000,Ambition TDI
Skoda,Octavia,Diesel,Automatic,290000,Style TDI
Skoda,Octavia,Diesel,Automatic,305000,Style Plus TDI
Skoda,Octavia,Diesel,Automatic,318000,L&K TDI
Skoda,Octavia,Diesel,Automatic,325000,RS TDI
Ssangyong,Korando,Diesel,Manual,325000,Crystal
Ssangyong,Korando,Diesel,Manual,365000,Quartz
Ssangyong,Korando,Diesel,Automatic,405000,Quartz Auto
Ssangyong,Korando,Diesel,Automatic,445000,Sapphire Auto
Ssangyong,Rexton,Diesel,Automatic,525000,Crystal 7 Places
Ssangyong,Rexton,Diesel,Automatic,585000,Sapphire 7 Places
Ssangyong,Rexton,Diesel,Automatic,645000,Ultimate 7 Places
Ssangyong,Tivoli,Gasoline,Manual,245000,Crystal
Ssangyong,Tivoli,Gasoline,Manual,275000,Quartz
Ssangyong,Tivoli,Gasoline,Automatic,305000,Quartz Auto
Ssangyong,Tivoli,Gasoline,Automatic,335000,Sapphire Auto
Suzuki,Baleno,Gasoline,Manual,155000,GL
Suzuki,Baleno,Gasoline,Manual,162000,GLX
Suzuki,Baleno,Gasoline,Automatic,168000,GLX Auto
Suzuki,Baleno,Gasoline,Automatic,175000,GLX Plus Auto
Suzuki,Baleno,Gasoline,Automatic,182000,GLX Premium Auto
Suzuki,Baleno,Gasoline,Automatic,188000,Sport Auto
Suzuki,Baleno,Gasoline,Automatic,195000,Sport Plus Auto
Suzuki,S-Cross,Gasoline,Automatic,275000,GL Auto
Suzuki,S-Cross,Gasoline,Automatic,288000,GLX Auto
Suzuki,S-Cross,Gasoline,Automatic,298000,GLX Plus Auto
Suzuki,S-Cross,Gasoline,Automatic,310000,GLX Premium Auto
Suzuki,S-Cross,Gasoline,Automatic,322000,AllGrip Auto
Suzuki,S-Cross,Gasoline,Automatic,332000,AllGrip Plus Auto
Suzuki,S-Cross,Gasoline,Automatic,345000,AllGrip Sport Auto
Suzuki,Swift,Gasoline,Manual,145000,GL
Suzuki,Swift,Gasoline,Manual,152000,GL Plus
Suzuki,Swift,Gasoline,Manual,158000,GLX
Suzuki,Swift,Gasoline,Automatic,165000,GLX Auto
Suzuki,Swift,Gasoline,Automatic,172000,GLX Plus Auto
Suzuki,Swift,Gasoline,Automatic,178000,Sport Auto
Suzuki,Swift,Gasoline,Automatic,185000,Sport Plus Auto
Suzuki,Vitara,Gasoline,Manual,245000,GL
Suzuki,Vitara,Gasoline,Manual,258000,GLX
Suzuki,Vitara,Gasoline,Automatic,268000,GLX Auto
Suzuki,Vitara,Gasoline,Automatic,275000,GLX Plus Auto
Suzuki,Vitara,Gasoline,Automatic,288000,AllGrip Auto
Suzuki,Vitara,Gasoline,Automatic,298000,AllGrip Plus Auto
Suzuki,Vitara,Gasoline,Automatic,305000,AllGrip Sport Auto
Tesla,Model 3,Electric,Automatic,585000,Standard Range Plus
Tesla,Model 3,Electric,Automatic,685000,Long Range AWD
Tesla,Model 3,Electric,Automatic,825000,Performance
Tesla,Model S,Electric,Automatic,1285000,Long Range
Tesla,Model S,Electric,Automatic,1685000,Plaid
Tesla,Model X,Electric,Automatic,1385000,Long Range
Tesla,Model X,Electric,Automatic,1885000,Plaid
Tesla,Model Y,Electric,Automatic,785000,Long Range AWD
Tesla,Model Y,Electric,Automatic,925000,Performance
Toyota,Camry,Gasoline,Automatic,485000,SE
Toyota,Camry,Gasoline,Automatic,525000,XLE
Toyota,Camry,Hybrid,Automatic,565000,XLE Hybrid
Toyota,Corolla,Gasoline,Manual,265000,Luna
Toyota,Corolla,Gasoline,Manual,272000,Luna Plus
Toyota,Corolla,Gasoline,Manual,278000,Active
Toyota,Corolla,Gasoline,Manual,285000,Active Plus
Toyota,Corolla,Gasoline,Manual,295000,Dynamic
Toyota,Corolla,Gasoline,Manual,302000,Dynamic Plus
Toyota,Corolla,Gasoline,Manual,310000,Exclusive
Toyota,Corolla,Hybrid,Automatic,322000,Active Hybrid
Toyota,Corolla,Hybrid,Automatic,328000,Dynamic Hybrid
Toyota,Corolla,Hybrid,Automatic,335000,Exclusive Hybrid
Toyota,Fortuner,Diesel,Automatic,565000,GX 4x2
Toyota,Fortuner,Diesel,Automatic,625000,VX 4x4
Toyota,Fortuner,Diesel,Automatic,685000,VXR 4x4
Toyota,Hilux,Diesel,Manual,485000,Pack Safety 4x2
Toyota,Hilux,Diesel,Manual,505000,Confort 4x2
Toyota,Hilux,Diesel,Manual,525000,Prestige 4x2
Toyota,Hilux,Diesel,Manual,545000,Prestige Plus 4x2
Toyota,Hilux,Diesel,Automatic,560000,Pack Safety 4x2 Auto
Toyota,Hilux,Diesel,Automatic,575000,Confort 4x2 Auto
Toyota,Hilux,Diesel,Automatic,595000,Prestige 4x2 Auto
Toyota,Hilux,Diesel,Automatic,610000,Prestige Plus 4x4
Toyota,Hilux,Diesel,Automatic,625000,Legend 4x4
Toyota,Land Cruiser,Diesel,Automatic,980000,VX
Toyota,Land Cruiser,Diesel,Automatic,1050000,VXR
Toyota,Land Cruiser,Diesel,Automatic,1120000,VXR Plus
Toyota,Land Cruiser,Diesel,Automatic,1150000,Executive Lounge
Toyota,Land Cruiser,Diesel,Automatic,1185000,Executive Lounge Plus
Toyota,Land Cruiser,Diesel,Automatic,1220000,GR Sport
Toyota,Land Cruiser,Diesel,Automatic,1250000,GR Sport Premium
Toyota,Prado,Diesel,Automatic,825000,GX
Toyota,Prado,Diesel,Automatic,925000,VX
Toyota,Prado,Diesel,Automatic,1025000,VXL
Toyota,RAV4,Gasoline,Automatic,465000,Active
Toyota,RAV4,Gasoline,Automatic,475000,Active Plus
Toyota,RAV4,Gasoline,Automatic,485000,Dynamic
Toyota,RAV4,Gasoline,Automatic,495000,Dynamic Plus
Toyota,RAV4,Gasoline,Automatic,510000,Exclusive
Toyota,RAV4,Gasoline,Automatic,525000,Exclusive Plus
Toyota,RAV4,Hybrid,Automatic,540000,Active Hybrid
Toyota,RAV4,Hybrid,Automatic,548000,Dynamic Hybrid
Toyota,RAV4,Hybrid,Automatic,555000,Exclusive Hybrid
Toyota,RAV4,Hybrid,Automatic,565000,Exclusive Plus Hybrid
Toyota,RAV4,Hybrid,Automatic,575000,Collection Hybrid
Toyota,Yaris,Gasoline,Manual,189000,Luna
Toyota,Yaris,Gasoline,Manual,192000,Luna Plus
Toyota,Yaris,Gasoline,Manual,195000,Active
Toyota,Yaris,Hybrid,Automatic,195000,Active Hybrid
Toyota,Yaris,Gasoline,Manual,198000,Active Plus
Toyota,Yaris,Hybrid,Automatic,199000,Active Plus Hybrid
Toyota,Yaris,Gasoline,Manual,202000,Dynamic
Toyota,Yaris,Hybrid,Automatic,203000,Dynamic Hybrid
Toyota,Yaris,Gasoline,Manual,205000,Dynamic Plus
Toyota,Yaris,Hybrid,Automatic,205000,Dynamic Plus Hybrid
Toyota,Yaris,Hybrid,Automatic,209000,Exclusive Hybrid
Toyota,Yaris,Hybrid,Automatic,212000,Exclusive Plus Hybrid
Toyota,Yaris,Hybrid,Automatic,215000,Collection Hybrid
Volkswagen,Caddy,Diesel,Manual,285000,Trendline
Volkswagen,Caddy,Diesel,Automatic,325000,Comfortline
Volkswagen,Caddy,Diesel,Automatic,365000,Highline
Volkswagen,Golf,Gasoline,Automatic,255000,Trendline DSG
Volkswagen,Golf,Gasoline,Automatic,268000,Comfortline DSG
Volkswagen,Golf,Gasoline,Automatic,278000,Comfortline Plus DSG
Volkswagen,Golf,Gasoline,Automatic,285000,Highline DSG
Volkswagen,Golf,Diesel,Automatic,298000,Comfortline TDI DSG
Volkswagen,Golf,Diesel,Automatic,308000,Highline TDI DSG
Volkswagen,Golf,Diesel,Automatic,315000,Highline Plus TDI DSG
Volkswagen,Golf,Gasoline,Automatic,325000,R-Line DSG
Volkswagen,Golf,Gasoline,Automatic,335000,GTI
Volkswagen,Passat,Diesel,Automatic,395000,Trendline TDI
Volkswagen,Passat,Diesel,Automatic,408000,Comfortline TDI
Volkswagen,Passat,Diesel,Automatic,422000,Comfortline Plus TDI
Volkswagen,Passat,Diesel,Automatic,435000,Highline TDI
Volkswagen,Passat,Diesel,Automatic,455000,Highline Plus TDI
Volkswagen,Passat,Diesel,Automatic,470000,R-Line TDI
Volkswagen,Passat,Diesel,Automatic,485000,R-Line Plus TDI
Volkswagen,Polo,Gasoline,Manual,175000,Trendline
Volkswagen,Polo,Gasoline,Manual,182000,Trendline Plus
Volkswagen,Polo,Gasoline,Manual,188000,Comfortline
Volkswagen,Polo,Gasoline,Manual,195000,Comfortline Plus
Volkswagen,Polo,Diesel,Manual,202000,Trendline TDI
Volkswagen,Polo,Diesel,Manual,208000,Comfortline TDI
Volkswagen,Polo,Diesel,Manual,215000,Comfortline Plus TDI
Volkswagen,Polo,Gasoline,Manual,225000,Highline
Volkswagen,Polo,Gasoline,Manual,235000,R-Line
Volkswagen,T-Roc,Gasoline,Automatic,365000,Style
Volkswagen,T-Roc,Gasoline,Automatic,415000,Carat
Volkswagen,T-Roc,Gasoline,Automatic,465000,R-Line
Volkswagen,Tiguan,Gasoline,Automatic,425000,Trendline
Volkswagen,Tiguan,Gasoline,Automatic,442000,Comfortline
Volkswagen,Tiguan,Gasoline,Automatic,458000,Comfortline Plus
Volkswagen,Tiguan,Gasoline,Automatic,475000,Highline
Volkswagen,Tiguan,Diesel,Automatic,495000,Comfortline TDI 4Motion
Volkswagen,Tiguan,Diesel,Automatic,510000,Highline TDI 4Motion
Volkswagen,Tiguan,Diesel,Automatic,525000,Highline Plus TDI 4Motion
Volkswagen,Tiguan,Diesel,Automatic,545000,R-Line TDI 4Motion
Volkswagen,Tiguan,Diesel,Automatic,565000,R-Line Plus TDI 4Motion
Volkswagen,Touareg,Diesel,Automatic,825000,Atmosphere V6 TDI
Volkswagen,Touareg,Diesel,Automatic,858000,Elegance V6 TDI
Volkswagen,Touareg,Diesel,Automatic,885000,Elegance Plus V6 TDI
Volkswagen,Touareg,Diesel,Automatic,905000,R-Line V6 TDI
Volkswagen,Touareg,Diesel,Automatic,938000,R-Line Plus V6 TDI
Volkswagen,Touareg,Diesel,Automatic,965000,R-Line Executive V6 TDI
Volkswagen,Touareg,Diesel,Automatic,985000,R-Line Executive Plus V6 TDI
Volvo,XC40,Gasoline,Automatic,525000,Core
Volvo,XC40,Gasoline,Automatic,585000,Plus
Volvo,XC40,Gasoline,Automatic,645000,Ultimate
Volvo,XC60,Diesel,Automatic,685000,Core
Volvo,XC60,Diesel,Automatic,765000,Plus
Volvo,XC60,Diesel,Automatic,845000,Ultimate
Volvo,XC90,Diesel,Automatic,925000,Core 7 Places
Volvo,XC90,Diesel,Automatic,1085000,Plus 7 Places
Volvo,XC90,Diesel,Automatic,1285000,Ultimate 7 Places
