id,brand,model,price,price_range,year,engine,fuel_type,transmission,url,source
168,SKODA,Fabia Iv - Ph1 - 1.0 Mpi Selection Bvm 80Chessencemanuelle6 Cv215 000Dh,215000,200k - 300k,,,ESSENCE,MANUELLE,https://neuf.kifal.ma/SKODA/Fabia/fabia-iv-ph1-1.0-mpi-selection-bvm-80ch.htm,kifal.ma
169,SKODA,Fabia Iv - Ph1 - 1.0 Tsi Style Bva 115Chessenceautomatique6 Cv260 000Dh,260000,200k - 300k,,1.0 TSI,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Fabia/fabia-iv-ph1-1.0-tsi-style-bva-115ch.htm,kifal.ma
170,SKODA,Scalapromo Jusqu'A 17 %,,Non spécifié,,,,,https://neuf.kifal.ma/SKODA/Scala,kifal.ma
171,SKODA,Scala I - Ph2 - 1.0 Tsi Active Bva 115Chessenceautomatique6 Cv240 000Dh199 900Dh,240000,200k - 300k,,1.0 TSI,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Scala/scala-i-ph2-1.0-tsi-active-bva-115ch.htm,kifal.ma
172,SKODA,Scala I - Ph2 - 1.0 Tsi Elegance Bva 115Chessenceautomatique6 Cv258 000Dh,258000,200k - 300k,,1.0 TSI,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Scala/scala-i-ph2-1.0-tsi-elegance-bva-115ch.htm,kifal.ma
173,SKODA,Scala I - Ph2 - 1.0 Tsi Style Bva 115Chessenceautomatique6 Cv280 000Dh,280000,200k - 300k,,1.0 TSI,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Scala/scala-i-ph2-1.0-tsi-style-bva-115ch.htm,kifal.ma
174,SKODA,Scala I - Ph2 - 1.0 Tsi Edition Sport Bva 115Chessenceautomatique6 Cv310 000Dh,310000,300k - 500k,,1.0 TSI,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Scala/scala-i-ph2-1.0-tsi-edition-sport-bva-115ch.htm,kifal.ma
175,SKODA,Kamiqpromo Jusqu'A 12 %,,Non spécifié,,,,,https://neuf.kifal.ma/SKODA/Kamiq,kifal.ma
176,SKODA,Kamiq I - Ph2 - 1.0 Tsi Active Bva 115Chessenceautomatique6 Cv260 000Dh228 900Dh,260000,200k - 300k,,1.0 TSI,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Kamiq/kamiq-i-ph2-1.0-tsi-active-bva-115ch.htm,kifal.ma
177,SKODA,Kamiq I - Ph2 - 1.0 Tsi Élegance Bva 115Chessenceautomatique6 Cv278 000Dh,278000,200k - 300k,,1.0 TSI,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Kamiq/kamiq-i-ph2-1.0-tsi-%C3%A9legance-bva-115ch.htm,kifal.ma
178,SKODA,Kamiq I - Ph2 - 1.0 Tsi Style Bva 115Chessenceautomatique6 Cv318 000Dh,318000,300k - 500k,,1.0 TSI,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Kamiq/kamiq-i-ph2-1.0-tsi-style-bva-115ch.htm,kifal.ma
179,SKODA,Kamiq I - Ph2 - 1.0 Tsi Edition Sport Bva 115Chessenceautomatique6 Cv345 000Dh,345000,300k - 500k,,1.0 TSI,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Kamiq/kamiq-i-ph2-1.0-tsi-edition-sport-bva-115ch.htm,kifal.ma
180,SKODA,Octaviapromo Jusqu'A 15 %,,Non spécifié,,,,,https://neuf.kifal.ma/SKODA/Octavia,kifal.ma
181,SKODA,Octavia Iv - Ph2 - 2.0 Tdi Elegance Bva 150Chdieselautomatique8 Cv345 000Dh294 900Dh,345000,300k - 500k,,2.0 TDI,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Octavia/octavia-iv-ph2-2.0-tdi-elegance-bva-150ch.htm,kifal.ma
182,SKODA,Octavia Iv - Ph2 - 2.0 Tdi Selection Bva 150Chdieselautomatique8 Cv365 000Dh,365000,300k - 500k,,2.0 TDI,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Octavia/octavia-iv-ph2-2.0-tdi-selection-bva-150ch.htm,kifal.ma
183,SKODA,Octavia Iv - Ph2 - 2.0 Tdi Style Bva 150Chdieselautomatique8 Cv400 000Dh,400000,300k - 500k,,2.0 TDI,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Octavia/octavia-iv-ph2-2.0-tdi-style-bva-150ch.htm,kifal.ma
184,SKODA,Octavia Iv - Ph2 - 2.0 Tdi Luxury Bva 150Chdieselautomatique8 Cv440 000Dh,440000,300k - 500k,,2.0 TDI,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Octavia/octavia-iv-ph2-2.0-tdi-luxury-bva-150ch.htm,kifal.ma
185,SKODA,Karoqpromo Jusqu'A 14 %,,Non spécifié,,,,,https://neuf.kifal.ma/SKODA/Karoq,kifal.ma
186,SKODA,Karoq I - Ph2 - 2.0 Tdi Selection Bva 150Chdieselautomatique8 Cv370 000Dh319 900Dh,370000,300k - 500k,,2.0 TDI,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Karoq/karoq-i-ph2-2.0-tdi-selection-bva-150ch.htm,kifal.ma
187,SKODA,Karoq I - Ph2 - 2.0 Tdi Business Bva 150Chdieselautomatique8 Cv435 000Dh,435000,300k - 500k,,2.0 TDI,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Karoq/karoq-i-ph2-2.0-tdi-business-bva-150ch.htm,kifal.ma
188,SKODA,Superbpromo Jusqu'A 10 %,,Non spécifié,,,,,https://neuf.kifal.ma/SKODA/Superb,kifal.ma
189,SKODA,Superb Iv - Ph1 - 2.0 Tdi Elegance Bva 150Chdieselautomatique8 Cv411 000Dh369 900Dh,411000,300k - 500k,,2.0 TDI,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Superb/superb-iv-ph1-2.0-tdi-elegance-bva-150ch.htm,kifal.ma
190,SKODA,Superb Iv - Ph1 - 2.0 Tdi Selection Bva 150Chdieselautomatique8 Cv470 000Dh,470000,300k - 500k,,2.0 TDI,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Superb/superb-iv-ph1-2.0-tdi-selection-bva-150ch.htm,kifal.ma
191,SKODA,Superb Iv - Ph1 - 2.0 Tdi Business Bva 150Chdieselautomatique8 Cv520 000Dh,520000,500k - 800k,,2.0 TDI,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Superb/superb-iv-ph1-2.0-tdi-business-bva-150ch.htm,kifal.ma
192,SKODA,Superb Iv - Ph1 - 2.0 Tdi L&K Bva 150Chdieselautomatique8 Cv550 000Dh,550000,500k - 800k,,2.0 TDI,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Superb/superb-iv-ph1-2.0-tdi-l-k-bva-150ch.htm,kifal.ma
193,SKODA,Kodiaqpromo Jusqu'A 13 %,,Non spécifié,,,,,https://neuf.kifal.ma/SKODA/Kodiaq,kifal.ma
194,SKODA,Kodiaq Ii - Ph1 - 2.0 Tdi Selection Bva 150Chdieselautomatique8 Cv420 000Dh364 900Dh,420000,300k - 500k,,2.0 TDI,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Kodiaq/kodiaq-ii-ph1-2.0-tdi-selection-bva-150ch.htm,kifal.ma
195,SKODA,Kodiaq Ii - Ph1 - 2.0 Tdi Corporate Bva 150Chdieselautomatique8 Cv460 000Dh,460000,300k - 500k,,2.0 TDI,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Kodiaq/kodiaq-ii-ph1-2.0-tdi-corporate-bva-150ch.htm,kifal.ma
196,SKODA,Kodiaq Ii - Ph1 - 2.0 Tdi Business Bva 150Chdieselautomatique8 Cv500 000Dh,500000,500k - 800k,,2.0 TDI,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Kodiaq/kodiaq-ii-ph1-2.0-tdi-business-bva-150ch.htm,kifal.ma
197,SKODA,Kodiaq Ii - Ph1 - 2.0 Tdi Sportline Bva 150Chdieselautomatique8 Cv540 000Dh,540000,500k - 800k,,2.0 TDI,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Kodiaq/kodiaq-ii-ph1-2.0-tdi-sportline-bva-150ch.htm,kifal.ma
198,SKODA,Politique De Confidentialite,,Non spécifié,,,,,https://neuf.kifal.ma/privacy-policy,kifal.ma
199,SKODA,"Angle Boulevard Chefchaouni Et Rte De Rabat, Business Center Yasmina, Casablanca 20000",,Non spécifié,2000,,,,https://g.page/KIFALAUTO/?share,kifal.ma
200,SKODA,Contact@Kifal-Auto.Ma,,Non spécifié,,,,AUTOMATIQUE,"mailto:contact@kifal-auto.ma""",kifal.ma
201,SKODA,Trouver Voiture Neuf,,Non spécifié,,,,,https://neuf.kifal.ma/search,kifal.ma
202,SKODA,Trouver Voiture Occasion,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
203,SKODA,Reprise,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
204,SKODA,Financement,,Non spécifié,,,,,https://occasion.kifal.ma/credit-auto,kifal.ma
205,SKODA,Bmw,,Non spécifié,,,,,https://neuf.kifal.ma/BMW,kifal.ma
206,SKODA,Audi,,Non spécifié,,,,,https://neuf.kifal.ma/AUDI,kifal.ma
207,SKODA,Porsche,,Non spécifié,,,,,https://neuf.kifal.ma/PORSCHE,kifal.ma
208,SKODA,Jeep,,Non spécifié,,,,,https://neuf.kifal.ma/JEEP,kifal.ma
209,SKODA,Mini,,Non spécifié,,,,,https://neuf.kifal.ma/MINI,kifal.ma
210,SKODA,Volvo,,Non spécifié,,,,,https://neuf.kifal.ma/VOLVO,kifal.ma
211,SKODA,Lexus,,Non spécifié,,,,,https://neuf.kifal.ma/LEXUS,kifal.ma
212,SKODA,Maserati,,Non spécifié,,,,,https://neuf.kifal.ma/MASERATI,kifal.ma
213,SKODA,Cupra,,Non spécifié,,,,,https://neuf.kifal.ma/CUPRA,kifal.ma
214,SKODA,Ds,,Non spécifié,,,,,https://neuf.kifal.ma/DS,kifal.ma
215,SKODA,Kia,,Non spécifié,,,,,https://neuf.kifal.ma/KIA,kifal.ma
216,SKODA,Hyundai,,Non spécifié,,,,,https://neuf.kifal.ma/HYUNDAI,kifal.ma
217,SKODA,Volkswagen,,Non spécifié,,,,,https://neuf.kifal.ma/VOLKSWAGEN,kifal.ma
218,SKODA,Toyota,,Non spécifié,,,,,https://neuf.kifal.ma/TOYOTA,kifal.ma
219,SKODA,Dacia,,Non spécifié,,,,,https://neuf.kifal.ma/DACIA,kifal.ma
220,SKODA,Ford,,Non spécifié,,,,,https://neuf.kifal.ma/FORD,kifal.ma
221,SKODA,Peugeot,,Non spécifié,,,,,https://neuf.kifal.ma/PEUGEOT,kifal.ma
222,SKODA,Citroen,,Non spécifié,,,,,https://neuf.kifal.ma/CITROEN,kifal.ma
223,SKODA,Fiat,,Non spécifié,,,,,https://neuf.kifal.ma/FIAT,kifal.ma
224,SKODA,C-Hr,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=C-HR,kifal.ma
225,SKODA,Docker,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=Dokker,kifal.ma
226,SKODA,2008,,Non spécifié,2008,,,,https://neuf.kifal.ma/search?modele=2008,kifal.ma
227,SKODA,Duster,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=DUSTER,kifal.ma
228,SKODA,Giulia,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=Giulia,kifal.ma
229,SKODA,Fabia Promo Jusqu'A,260000,200k - 300k,,1.0 TSI,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Fabia,kifal.ma
230,SKODA,Scala Promo Jusqu'A,310000,300k - 500k,,1.0 TSI,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Scala,kifal.ma
231,SKODA,Kamiq Promo Jusqu'A,345000,300k - 500k,,1.0 TSI,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Kamiq,kifal.ma
232,SKODA,Octavia Promo Jusqu'A,440000,300k - 500k,,2.0 TDI,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Octavia,kifal.ma
233,SKODA,Karoq Promo Jusqu'A,435000,300k - 500k,,2.0 TDI,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Karoq,kifal.ma
234,SKODA,Superb Promo Jusqu'A,550000,500k - 800k,,2.0 TDI,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Superb,kifal.ma
235,SKODA,Kodiaq Promo Jusqu'A,540000,500k - 800k,,2.0 TDI,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/SKODA/Kodiaq,kifal.ma
236,TOYOTA,07 01 07 07 27,,Non spécifié,,,,,tel:+212 7 01 07 07 27,kifal.ma
237,TOYOTA,&Nbspachetez Une Voiture D'Occasion,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
238,TOYOTA,Vendez Votre Voiture,,Non spécifié,,,,,https://occasion.kifal.ma/vendre,kifal.ma
239,TOYOTA,العربية,,Non spécifié,,,,,https://neuf.kifal.ma/locale/ar,kifal.ma
240,TOYOTA,Accueil,,Non spécifié,,,,,https://neuf.kifal.ma,kifal.ma
241,TOYOTA,Recherche,,Non spécifié,,,,,https://neuf.kifal.ma/search,kifal.ma
242,TOYOTA,0Comparer,,Non spécifié,,,,,javascript:;,kifal.ma
243,TOYOTA,Achetez Une Voiture D'Occasion,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
244,TOYOTA,"Angle Boulevard Chefchaouni Et Rte De Rabat, Business Center Yasmina, Casablanca 20000 ...",,Non spécifié,2000,,,,https://g.page/KIFALAUTO/?share,kifal.ma
245,TOYOTA,Lundi -Samedi De 09:00 A 19:00,,Non spécifié,,,,,javascript:;,kifal.ma
246,TOYOTA,Plus De Filtre,,Non spécifié,,,,,https://neuf.kifal.ma#collapseAdvanceSearch,kifal.ma
247,TOYOTA,Yarispromo Jusqu'A 14 %,,Non spécifié,,,,,https://neuf.kifal.ma/TOYOTA/Yaris,kifal.ma
248,TOYOTA,Yaris Iv - Ph1 - 1.0 Vvt-I 71 Dynamic+ Bvm 71Chessencemanuelle6 Cv257 000Dh220 200Dh,257000,200k - 300k,,,ESSENCE,MANUELLE,https://neuf.kifal.ma/TOYOTA/Yaris/yaris-iv-ph1-1.0-vvt-i-71-dynamic-plus-bvm-71ch.htm,kifal.ma
249,TOYOTA,Yaris Iv - Ph1 - 1.0 Vvt-I 71 Distinctive+ Bvm 71Chessencemanuelle6 Cv276 000Dh247 000Dh,276000,200k - 300k,,,ESSENCE,MANUELLE,https://neuf.kifal.ma/TOYOTA/Yaris/yaris-iv-ph1-1.0-vvt-i-71-distinctive-plus-bvm-71ch.htm,kifal.ma
250,TOYOTA,Corolla Prestigepromo Jusqu'A 15 %,,Non spécifié,,,,,https://neuf.kifal.ma/TOYOTA/Corolla%20Prestige,kifal.ma
251,TOYOTA,Corolla Prestige Xiii - Ph1 - 1.8 Hybride Distinctive Te Cvt 140Chhybrideautomatique8 Cv295 000Dh256 500Dh,295000,200k - 300k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/Corolla%20Prestige/corolla-prestige-xiii-ph1-1.8-hybride-distinctive-te-cvt-140ch.htm,kifal.ma
252,TOYOTA,Corolla Prestige Xiii - Ph1 - 1.8 Hybride Distinctive Cvt 140Chhybrideautomatique8 Cv320 000Dh273 000Dh,320000,300k - 500k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/Corolla%20Prestige/corolla-prestige-xiii-ph1-1.8-hybride-distinctive-cvt-140ch.htm,kifal.ma
253,TOYOTA,Corolla Prestige Xiii - Ph1 - 1.8 Hybride Limited Cvt 140Chhybrideautomatique8 Cv365 000Dh318 000Dh,365000,300k - 500k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/Corolla%20Prestige/corolla-prestige-xiii-ph1-1.8-hybride-limited-cvt-140ch.htm,kifal.ma
254,TOYOTA,Yaris Crosspromo Jusqu'A 17 %,,Non spécifié,,,,,https://neuf.kifal.ma/TOYOTA/Yaris%20Cross,kifal.ma
255,TOYOTA,Yaris Cross I - Ph1 - 1.5 Hybride Dynamic + Cvt 116Chhybrideautomatique7 Cv313 000Dh266 000Dh,313000,300k - 500k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/Yaris%20Cross/yaris-cross-i-ph1-1.5-hybride-dynamic-plus-cvt-116ch.htm,kifal.ma
256,TOYOTA,Yaris Cross I - Ph1 - 1.5 Hybride Distinctive + Cvt 116Chhybrideautomatique7 Cv355 000Dh293 500Dh,355000,300k - 500k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/Yaris%20Cross/yaris-cross-i-ph1-1.5-hybride-distinctive-plus-cvt-116ch.htm,kifal.ma
257,TOYOTA,Yaris Cross I - Ph1 - 1.5 Hybride Limited Cvt 116Chhybrideautomatique7 Cv375 000Dh318 900Dh,375000,300k - 500k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/Yaris%20Cross/yaris-cross-i-ph1-1.5-hybride-limited-cvt-116ch.htm,kifal.ma
258,TOYOTA,C-Hrpromo Jusqu'A 16 %,,Non spécifié,,,,,https://neuf.kifal.ma/TOYOTA/C-HR,kifal.ma
259,TOYOTA,C-Hr I - Ph2 - Dynamic+ Cvt 122Chhybrideautomatique10 Cv315 000Dh281 000Dh,315000,300k - 500k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/C-HR/c-hr-i-ph2-dynamic-plus-cvt-122ch.htm,kifal.ma
260,TOYOTA,C-Hr I - Ph2 - Distinctive Cvt 122Chhybrideautomatique10 Cv355 000Dh299 000Dh,355000,300k - 500k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/C-HR/c-hr-i-ph2-distinctive-cvt-122ch.htm,kifal.ma
261,TOYOTA,C-Hr I - Ph2 - Distinctive+ Cvt 122Chhybrideautomatique10 Cv375 000Dh331 000Dh,375000,300k - 500k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/C-HR/c-hr-i-ph2-distinctive-plus-cvt-122ch.htm,kifal.ma
262,TOYOTA,Corolla Sportpromo Jusqu'A 17 %,,Non spécifié,,,,,https://neuf.kifal.ma/TOYOTA/Corolla%20Sport,kifal.ma
263,TOYOTA,Corolla Sport Xiii - Ph1 - 1.8 Hybrid Distinctive Hv Cvt 159Chhybrideautomatique8 Cv329 000Dh273 900Dh,329000,300k - 500k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/Corolla%20Sport/corolla-sport-xiii-ph1-1.8-hybrid-distinctive-hv-cvt-159ch.htm,kifal.ma
264,TOYOTA,Corolla Sport Xiii - Ph1 - 1.8 Hybride Limited Cvt 140Chhybrideautomatique8 Cv380 000Dh323 000Dh,380000,300k - 500k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/Corolla%20Sport/corolla-sport-xiii-ph1-1.8-hybride-limited-cvt-140ch.htm,kifal.ma
265,TOYOTA,Corolla Xpromo Jusqu'A 12 %,,Non spécifié,,,,,https://neuf.kifal.ma/TOYOTA/COROLLA%20X,kifal.ma
266,TOYOTA,Corolla X I - Ph1 - 1.8 Hybride Dynamic Cvt 122Chhybrideautomatique10 Cv358 500Dh316 000Dh,358500,300k - 500k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/COROLLA%20X/corolla-x-i-ph1-1.8-hybride-dynamic-cvt-122ch.htm,kifal.ma
267,TOYOTA,Corolla X I - Ph1 - 1.8 Hybride Dynamic+ Cvt 122Chhybrideautomatique10 Cv390 000Dh342 000Dh,390000,300k - 500k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/COROLLA%20X/corolla-x-i-ph1-1.8-hybride-dynamic-plus-cvt-122ch.htm,kifal.ma
268,TOYOTA,Corolla X I - Ph1 - 1.8 Hybride Distinctive Cvt 122Chhybrideautomatique10 Cv430 000Dh379 000Dh,430000,300k - 500k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/COROLLA%20X/corolla-x-i-ph1-1.8-hybride-distinctive-cvt-122ch.htm,kifal.ma
269,TOYOTA,Rav4Promo Jusqu'A 21 %,,Non spécifié,,,,,https://neuf.kifal.ma/TOYOTA/RAV4,kifal.ma
270,TOYOTA,Rav4 V - Ph1 - 2.5 Hybride Dynamic Bva 222Chhybrideautomatique14 Cv454 000Dh358 900Dh,454000,300k - 500k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/RAV4/rav4-v-ph1-2.5-hybride-dynamic-bva-222ch.htm,kifal.ma
271,TOYOTA,Rav4 V - Ph1 - 2.5 Hybride Dynamic+ Bva 222Chhybrideautomatique14 Cv476 000Dh383 900Dh,476000,300k - 500k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/RAV4/rav4-v-ph1-2.5-hybride-dynamic-plus-bva-222ch.htm,kifal.ma
272,TOYOTA,Rav4 V - Ph1 - 2.5 Hybride 4Wd Distinctive Bva 222Chhybrideautomatique14 Cv489 000Dh423 000Dh,489000,300k - 500k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/RAV4/rav4-v-ph1-2.5-hybride-4wd-distinctive-bva-222ch.htm,kifal.ma
273,TOYOTA,Rav4 V - Ph1 - 2.5 Hybride 4Wd Distinctive+ Bva 222Chhybrideautomatique14 Cv540 000Dh443 000Dh,540000,500k - 800k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/RAV4/rav4-v-ph1-2.5-hybride-4wd-distinctive-plus-bva-222ch.htm,kifal.ma
274,TOYOTA,Fortunerpromo Jusqu'A 9 %,,Non spécifié,,,,,https://neuf.kifal.ma/TOYOTA/Fortuner,kifal.ma
275,TOYOTA,Fortuner Ii - Ph1 - 2.4 D-4D Dynamic+ Cvt 150Chdieselautomatique10 Cv520 000Dh471 900Dh,520000,500k - 800k,,,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/Fortuner/fortuner-ii-ph1-2.4-d-4d-dynamic-plus-cvt-150ch.htm,kifal.ma
276,TOYOTA,Fortuner Ii - Ph1 - 2.4L D-4D Distinctive Cvt 150Chdieselautomatique10 Cv610 000Dh589 000Dh,610000,500k - 800k,,2.4L,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/Fortuner/fortuner-ii-ph1-2.4l-d-4d-distinctive-cvt-150ch.htm,kifal.ma
277,TOYOTA,Pradopromo Jusqu'A 12 %,,Non spécifié,,,,,https://neuf.kifal.ma/TOYOTA/Prado,kifal.ma
278,TOYOTA,Prado V - Ph2 - 2.8 L D4D 204 Explorer Bva 204Chdieselautomatique11 Cv757 000Dh667 000Dh,757000,500k - 800k,,2.8 L,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/Prado/prado-v-ph2-2.8-l-d4d-204-explorer-bva-204ch.htm,kifal.ma
279,TOYOTA,Prado V - Ph2 - 2.8 L D4D Adventure Bva 204Chdieselautomatique11 Cv792 000Dh784 000Dh,792000,500k - 800k,,2.8 L,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/Prado/prado-v-ph2-2.8-l-d4d-adventure-bva-204ch.htm,kifal.ma
280,TOYOTA,Prado V - Ph2 - 2.8 L D4D Ultimate Bva 204Chdieselautomatique11 Cv896 000Dh848 000Dh,896000,800k - 1.5M,,2.8 L,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/Prado/prado-v-ph2-2.8-l-d4d-ultimate-bva-204ch.htm,kifal.ma
281,TOYOTA,Politique De Confidentialite,,Non spécifié,,,,,https://neuf.kifal.ma/privacy-policy,kifal.ma
282,TOYOTA,"Angle Boulevard Chefchaouni Et Rte De Rabat, Business Center Yasmina, Casablanca 20000",,Non spécifié,2000,,,,https://g.page/KIFALAUTO/?share,kifal.ma
283,TOYOTA,Contact@Kifal-Auto.Ma,,Non spécifié,,,,AUTOMATIQUE,"mailto:contact@kifal-auto.ma""",kifal.ma
284,TOYOTA,Trouver Voiture Neuf,,Non spécifié,,,,,https://neuf.kifal.ma/search,kifal.ma
285,TOYOTA,Trouver Voiture Occasion,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
286,TOYOTA,Reprise,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
287,TOYOTA,Financement,,Non spécifié,,,,,https://occasion.kifal.ma/credit-auto,kifal.ma
288,TOYOTA,Bmw,,Non spécifié,,,,,https://neuf.kifal.ma/BMW,kifal.ma
289,TOYOTA,Audi,,Non spécifié,,,,,https://neuf.kifal.ma/AUDI,kifal.ma
290,TOYOTA,Porsche,,Non spécifié,,,,,https://neuf.kifal.ma/PORSCHE,kifal.ma
291,TOYOTA,Jeep,,Non spécifié,,,,,https://neuf.kifal.ma/JEEP,kifal.ma
292,TOYOTA,Mini,,Non spécifié,,,,,https://neuf.kifal.ma/MINI,kifal.ma
293,TOYOTA,Volvo,,Non spécifié,,,,,https://neuf.kifal.ma/VOLVO,kifal.ma
294,TOYOTA,Lexus,,Non spécifié,,,,,https://neuf.kifal.ma/LEXUS,kifal.ma
295,TOYOTA,Maserati,,Non spécifié,,,,,https://neuf.kifal.ma/MASERATI,kifal.ma
296,TOYOTA,Cupra,,Non spécifié,,,,,https://neuf.kifal.ma/CUPRA,kifal.ma
297,TOYOTA,Ds,,Non spécifié,,,,,https://neuf.kifal.ma/DS,kifal.ma
298,TOYOTA,Kia,,Non spécifié,,,,,https://neuf.kifal.ma/KIA,kifal.ma
299,TOYOTA,Hyundai,,Non spécifié,,,,,https://neuf.kifal.ma/HYUNDAI,kifal.ma
300,TOYOTA,Volkswagen,,Non spécifié,,,,,https://neuf.kifal.ma/VOLKSWAGEN,kifal.ma
301,TOYOTA,Dacia,,Non spécifié,,,,,https://neuf.kifal.ma/DACIA,kifal.ma
302,TOYOTA,Ford,,Non spécifié,,,,,https://neuf.kifal.ma/FORD,kifal.ma
303,TOYOTA,Peugeot,,Non spécifié,,,,,https://neuf.kifal.ma/PEUGEOT,kifal.ma
304,TOYOTA,Citroen,,Non spécifié,,,,,https://neuf.kifal.ma/CITROEN,kifal.ma
305,TOYOTA,Skoda,,Non spécifié,,,,,https://neuf.kifal.ma/SKODA,kifal.ma
306,TOYOTA,Fiat,,Non spécifié,,,,,https://neuf.kifal.ma/FIAT,kifal.ma
307,TOYOTA,C-Hr,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=C-HR,kifal.ma
308,TOYOTA,Docker,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=Dokker,kifal.ma
309,TOYOTA,2008,,Non spécifié,2008,,,,https://neuf.kifal.ma/search?modele=2008,kifal.ma
310,TOYOTA,Duster,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=DUSTER,kifal.ma
311,TOYOTA,Giulia,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=Giulia,kifal.ma
312,TOYOTA,Yaris Promo Jusqu'A,247000,200k - 300k,,,ESSENCE,MANUELLE,https://neuf.kifal.ma/TOYOTA/Yaris,kifal.ma
313,TOYOTA,Corolla Prestige Promo Jusqu'A,318000,300k - 500k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/TOYOTA/Corolla%20Prestige,kifal.ma
